Run,Iteration,Measure,Measure Name
1,18,17357.30762470912,Social Surplus
1,19,17014.97341907793,Social Surplus
1,20,17196.827420303922,Social Surplus
1,21,17521.900670791416,Social Surplus
1,22,17475.24274483833,Social Surplus
1,23,17052.215624998254,Social Surplus
1,24,17099.209592814084,Social Surplus
2,0,-94196.71027791002,Social Surplus
2,1,4470.45020359085,Social Surplus
2,2,16062.29500100389,Social Surplus
2,3,16543.731120860175,Social Surplus
2,4,16550.079443698123,Social Surplus
2,5,16521.605532892314,Social Surplus
2,6,16726.13468820821,Social Surplus
2,7,16414.424903061416,Social Surplus
2,8,16555.798117650942,Social Surplus
2,9,16674.51261357029,Social Surplus
2,10,16795.243835793783,Social Surplus
2,11,16555.580308035365,Social Surplus
2,12,16251.524001825677,Social Surplus
2,13,16778.644183036933,Social Surplus
2,14,16563.832667393814,Social Surplus
2,15,17048.995091221506,Social Surplus
2,16,16643.32167003019,Social Surplus
2,17,16389.70340165074,Social Surplus
2,18,17025.426499443223,Social Surplus
2,19,16845.693942524773,Social Surplus
2,20,16903.97886809263,Social Surplus
2,21,16517.157194713353,Social Surplus
2,22,16641.735519740465,Social Surplus
2,23,16856.856074576448,Social Surplus
2,24,16839.746204298146,Social Surplus
0,0,16828.314905260657,Social Welfare
0,1,33377.43882363231,Social Welfare
0,2,36421.936751470894,Social Welfare
0,3,30339.80007162017,Social Welfare
0,4,36564.78446533531,Social Welfare
0,5,36536.05239626919,Social Welfare
0,6,36237.43830558758,Social Welfare
0,7,36519.89169021525,Social Welfare
0,8,36574.46097636595,Social Welfare
0,9,36522.6517665185,Social Welfare
0,10,36491.10248518778,Social Welfare
0,11,36285.60510337011,Social Welfare
0,12,36579.53075612165,Social Welfare
0,13,36470.872328031786,Social Welfare
0,14,36689.81758695958,Social Welfare
0,15,36324.48661181465,Social Welfare
0,16,36372.36358447871,Social Welfare
0,17,36407.67167284923,Social Welfare
0,18,36586.9491184501,Social Welfare
0,19,36375.47035679069,Social Welfare
0,20,36430.81088481606,Social Welfare
0,21,36306.869853697346,Social Welfare
0,22,36344.20872067219,Social Welfare
0,23,36181.71786572676,Social Welfare
0,24,36408.70918517114,Social Welfare
1,0,6238.542504008049,Social Welfare
1,1,25767.75365794212,Social Welfare
1,2,32406.070051767234,Social Welfare
1,3,35783.733418010714,Social Welfare
1,4,36357.656750837734,Social Welfare
1,5,36003.652390588955,Social Welfare
1,6,36202.343815718894,Social Welfare
1,7,36579.82670350738,Social Welfare
1,8,36132.678087468594,Social Welfare
1,9,36619.37891139392,Social Welfare
1,10,36594.80108625776,Social Welfare
1,11,36854.744489022894,Social Welfare
1,12,36618.798311555234,Social Welfare
1,13,36546.52700002179,Social Welfare
1,14,36654.0046989683,Social Welfare
1,15,36473.20848521249,Social Welfare
1,16,36446.72591571097,Social Welfare
1,17,36524.744515328,Social Welfare
1,18,36496.51009399661,Social Welfare
1,19,36423.277524032266,Social Welfare
1,20,36643.920778184445,Social Welfare
1,21,36560.594756107035,Social Welfare
1,22,36738.78942078899,Social Welfare
1,23,36467.392304835674,Social Welfare
1,24,36430.247474605676,Social Welfare
2,0,8184.370367548436,Social Welfare
2,1,27781.120244031285,Social Welfare
2,2,35517.75764459036,Social Welfare
2,3,36571.06349049271,Social Welfare
2,4,36680.5562819894,Social Welfare
2,5,36639.288515318505,Social Welfare
2,6,36794.26423311942,Social Welfare
2,7,36506.28568482224,Social Welfare
2,8,36555.61815814406,Social Welfare
2,9,36598.372678743675,Social Welfare
2,10,36616.73290531381,Social Welfare
2,11,36694.53136143777,Social Welfare
2,12,36364.28535337731,Social Welfare
2,13,36559.0686446952,Social Welfare
2,14,36440.784152742686,Social Welfare
2,15,36903.57636955343,Social Welfare
2,16,36545.1032047292,Social Welfare
2,17,36461.46474369387,Social Welfare
2,18,36807.44153739086,Social Welfare
2,19,36766.96014411406,Social Welfare
2,20,36867.52397699822,Social Welfare
2,21,36522.86808007893,Social Welfare
2,22,36431.87969914677,Social Welfare
2,23,36550.51612531873,Social Welfare
2,24,36761.924998951115,Social Welfare
