Run,Agent,Iteration,Underbid Regret
1,PPO Bidder - Gross Utility 1,17,-3499.546387664551
1,PPO Bidder - Gross Utility 1,18,-3446.6635991816424
1,PPO Bidder - Gross Utility 1,19,-3390.3862882916546
1,PPO Bidder - Gross Utility 1,20,-3492.6138611074907
1,PPO Bidder - Gross Utility 1,21,-3475.486382505331
1,PPO Bidder - Gross Utility 1,22,-3481.9354268140473
1,PPO Bidder - Gross Utility 1,23,-3536.7323147089
1,PPO Bidder - Gross Utility 1,24,-3460.361643448379
1,Truthful Competitor 2,0,-19329.711492867653
1,Truthful Competitor 2,1,-2.0037148593857905
1,Truthful Competitor 2,2,-1.9580743979580295
1,Truthful Competitor 2,3,-1.9080572337773538
1,Truthful Competitor 2,4,-1.8978494420494771
1,Truthful Competitor 2,5,-1.9891877761908514
1,Truthful Competitor 2,6,-1.9721527411599271
1,Truthful Competitor 2,7,-1.9006946686523705
1,Truthful Competitor 2,8,-1.9311055215391544
1,Truthful Competitor 2,9,-2.0304319423022608
1,Truthful Competitor 2,10,-2.1095391558127816
1,Truthful Competitor 2,11,-1.9233854039804272
1,Truthful Competitor 2,12,-1.9361412144503327
1,Truthful Competitor 2,13,-1.8972287059140527
1,Truthful Competitor 2,14,-1.9139372304284366
1,Truthful Competitor 2,15,-1.9515968212538901
1,Truthful Competitor 2,16,-1.9093578710232944
1,Truthful Competitor 2,17,-1.9381456438733558
1,Truthful Competitor 2,18,-2.039958684596062
1,Truthful Competitor 2,19,-1.9666268660883734
1,Truthful Competitor 2,20,-1.8832917659379682
1,Truthful Competitor 2,21,-1.8471433869526794
1,Truthful Competitor 2,22,-1.9481998984536357
1,Truthful Competitor 2,23,-1.9944541686481592
1,Truthful Competitor 2,24,-1.9054492340171916
1,Truthful Competitor 3,0,-42834.81272555277
1,Truthful Competitor 3,1,-7723.206739509953
1,Truthful Competitor 3,2,-6019.573342496068
1,Truthful Competitor 3,3,-5711.092749967852
