Run,Agent,Iteration,Underbid Regret
0,Truthful Competitor 11,4,-5393.140493219794
0,Truthful Competitor 11,5,-5332.848773161314
0,Truthful Competitor 11,6,-5195.077104268534
0,Truthful Competitor 11,7,-5140.749322832611
0,Truthful Competitor 11,8,-5188.773054469773
0,Truthful Competitor 11,9,-5065.4155178804995
0,Truthful Competitor 11,10,-5202.255263989201
0,Truthful Competitor 11,11,-5117.606189937995
0,Truthful Competitor 11,12,-5142.02551455635
0,Truthful Competitor 11,13,-5130.7946100924255
0,Truthful Competitor 11,14,-5034.620405169294
0,Truthful Competitor 11,15,-5068.650794747217
0,Truthful Competitor 11,16,-5083.812148045278
0,Truthful Competitor 11,17,-5071.727004083303
0,Truthful Competitor 11,18,-5038.2470915773
0,Truthful Competitor 11,19,-5098.4935421281225
0,Truthful Competitor 11,20,-5128.754746573243
0,Truthful Competitor 11,21,-5065.177310506789
0,Truthful Competitor 11,22,-4995.333782038741
0,Truthful Competitor 11,23,-4966.93194997946
0,Truthful Competitor 11,24,-4920.4807789873885
1,PPO Bidder - Gross Utility 1,0,-41951.96648424004
1,PPO Bidder - Gross Utility 1,1,-6605.189951019142
1,PPO Bidder - Gross Utility 1,2,-4406.573295348561
1,PPO Bidder - Gross Utility 1,3,-4145.204740383759
1,PPO Bidder - Gross Utility 1,4,-4099.067370145532
1,PPO Bidder - Gross Utility 1,5,-4067.1546382018682
1,PPO Bidder - Gross Utility 1,6,-4086.372066701286
1,PPO Bidder - Gross Utility 1,7,-3995.2554925930576
1,PPO Bidder - Gross Utility 1,8,-4049.9290623122815
1,PPO Bidder - Gross Utility 1,9,-3921.343268655338
1,PPO Bidder - Gross Utility 1,10,-4001.7987083432927
1,PPO Bidder - Gross Utility 1,11,-3972.7230614409827
1,PPO Bidder - Gross Utility 1,12,-4056.8847695469203
1,PPO Bidder - Gross Utility 1,13,-3951.390712159943
1,PPO Bidder - Gross Utility 1,14,-3961.0031422171523
1,PPO Bidder - Gross Utility 1,15,-4008.017704800418
1,PPO Bidder - Gross Utility 1,16,-3949.3161286396894
1,PPO Bidder - Gross Utility 1,17,-3901.347055056523
1,PPO Bidder - Gross Utility 1,18,-3926.150887454145
1,PPO Bidder - Gross Utility 1,19,-3899.37944537455
1,PPO Bidder - Gross Utility 1,20,-3937.9603421019688
1,PPO Bidder - Gross Utility 1,21,-3997.716451273536
1,PPO Bidder - Gross Utility 1,22,-3960.778746083679
1,PPO Bidder - Gross Utility 1,23,-3964.8472477824007
1,PPO Bidder - Gross Utility 1,24,-3914.9294246413256
1,Truthful Competitor 2,0,-38763.986097953304
1,Truthful Competitor 2,1,-6775.922416827337
1,Truthful Competitor 2,2,-4693.219134282878
1,Truthful Competitor 2,3,-4440.516128397803
1,Truthful Competitor 2,4,-4312.999043610796
1,Truthful Competitor 2,5,-4321.337049915761
1,Truthful Competitor 2,6,-4199.997517749633
1,Truthful Competitor 2,7,-4276.922122349473
1,Truthful Competitor 2,8,-4177.000942778938
1,Truthful Competitor 2,9,-4145.418455864979
1,Truthful Competitor 2,10,-4181.209531843125
1,Truthful Competitor 2,11,-4244.987938231838
1,Truthful Competitor 2,12,-4230.1561855016835
1,Truthful Competitor 2,13,-4265.86654760013
1,Truthful Competitor 2,14,-4247.604795329269
1,Truthful Competitor 2,15,-4274.197506394472
1,Truthful Competitor 2,16,-4224.63451306521
1,Truthful Competitor 2,17,-4208.801490915495
1,Truthful Competitor 2,18,-4191.913909102287
1,Truthful Competitor 2,19,-4212.867325622274
1,Truthful Competitor 2,20,-4102.396568081222
1,Truthful Competitor 2,21,-4204.920211644671
1,Truthful Competitor 2,22,-4203.582776854011
1,Truthful Competitor 2,23,-4182.274008537187
1,Truthful Competitor 2,24,-4160.489017827853
1,Truthful Competitor 3,0,-19295.235165708204
1,Truthful Competitor 3,1,-7885.747038817802
1,Truthful Competitor 3,2,-5263.678213298399
1,Truthful Competitor 3,3,-5011.317627823441
1,Truthful Competitor 3,4,-5097.034819275301
1,Truthful Competitor 3,5,-5001.402890416751
1,Truthful Competitor 3,6,-4980.728601921874
1,Truthful Competitor 3,7,-4926.611293191167
1,Truthful Competitor 3,8,-5108.700948417556
1,Truthful Competitor 3,9,-5031.017709620889
1,Truthful Competitor 3,10,-4936.7810937949
1,Truthful Competitor 3,11,-4966.515361985585
1,Truthful Competitor 3,12,-5066.300586291378
1,Truthful Competitor 3,13,-5042.135543232586
1,Truthful Competitor 3,14,-4947.7157463679905
1,Truthful Competitor 3,15,-4967.089534686176
1,Truthful Competitor 3,16,-4981.876433474478
1,Truthful Competitor 3,17,-4967.181798330885
1,Truthful Competitor 3,18,-4920.767235200626
1,Truthful Competitor 3,19,-4991.542891730074
1,Truthful Competitor 3,20,-4985.219310493335
1,Truthful Competitor 3,21,-4908.92600937867
1,Truthful Competitor 3,22,-4977.194169907175
1,Truthful Competitor 3,23,-4930.506061105552
1,Truthful Competitor 3,24,-4957.4073183694445
1,Truthful Competitor 4,0,-37625.01510541855
1,Truthful Competitor 4,1,-8908.388654150114
1,Truthful Competitor 4,2,-4550.166537514924
1,Truthful Competitor 4,3,-4352.269281518384
1,Truthful Competitor 4,4,-4211.403824801024
1,Truthful Competitor 4,5,-4258.640780374938
1,Truthful Competitor 4,6,-4153.5999779113745
1,Truthful Competitor 4,7,-4211.348677138974
1,Truthful Competitor 4,8,-4234.250577783918
1,Truthful Competitor 4,9,-4264.0281605918535
1,Truthful Competitor 4,10,-4087.3317149676604
1,Truthful Competitor 4,11,-4162.313850140931
1,Truthful Competitor 4,12,-4242.0795001856495
1,Truthful Competitor 4,13,-4386.7957029052495
1,Truthful Competitor 4,14,-4326.943962664993
1,Truthful Competitor 4,15,-4162.893413482048
1,Truthful Competitor 4,16,-4201.6175421922335
1,Truthful Competitor 4,17,-4318.1740124219
1,Truthful Competitor 4,18,-4177.573365183103
1,Truthful Competitor 4,19,-4232.077236118422
1,Truthful Competitor 4,20,-4232.579894513521
1,Truthful Competitor 4,21,-4204.876309488151
1,Truthful Competitor 4,22,-4250.395683647557
1,Truthful Competitor 4,23,-4288.801953426248
1,Truthful Competitor 4,24,-4168.579910073075
1,Truthful Competitor 5,0,-52025.58425799715
1,Truthful Competitor 5,1,-6018.741391879751
1,Truthful Competitor 5,2,-4291.661601060616
1,Truthful Competitor 5,3,-3922.1290726889147
1,Truthful Competitor 5,4,-3838.617212484095
1,Truthful Competitor 5,5,-3897.9586788217703
1,Truthful Competitor 5,6,-3964.740978880504
1,Truthful Competitor 5,7,-3939.3348116640827
1,Truthful Competitor 5,8,-3924.108446991911
1,Truthful Competitor 5,9,-3845.7675302710795
1,Truthful Competitor 5,10,-3876.925513617586
1,Truthful Competitor 5,11,-3857.103601681973
1,Truthful Competitor 5,12,-3940.9469518526594
1,Truthful Competitor 5,13,-3897.7039961786945
1,Truthful Competitor 5,14,-3812.690096247009
1,Truthful Competitor 5,15,-3998.892347416076
1,Truthful Competitor 5,16,-3781.6028969575036
1,Truthful Competitor 5,17,-3869.5538978793866
1,Truthful Competitor 5,18,-3776.4199949295553
1,Truthful Competitor 5,19,-3894.558297611063
1,Truthful Competitor 5,20,-3781.7042140707745
1,Truthful Competitor 5,21,-3974.337831800769
1,Truthful Competitor 5,22,-3999.304872128834
1,Truthful Competitor 5,23,-3923.5312755665645
1,Truthful Competitor 5,24,-3880.395092365938
1,Truthful Competitor 6,0,-26737.62826333994
1,Truthful Competitor 6,1,-847.6551870748102
1,Truthful Competitor 6,2,-620.4728482302017
1,Truthful Competitor 6,3,-728.8284439965627
1,Truthful Competitor 6,4,-836.7348064248437
1,Truthful Competitor 6,5,-750.6737228723623
1,Truthful Competitor 6,6,-730.8350779630975
1,Truthful Competitor 6,7,-895.8270829088854
1,Truthful Competitor 6,8,-975.9688539178298
1,Truthful Competitor 6,9,-1014.267326928419
1,Truthful Competitor 6,10,-1196.2017903590101
1,Truthful Competitor 6,11,-1208.3928236540175
1,Truthful Competitor 6,12,-1207.416519573214
1,Truthful Competitor 6,13,-1084.087019308239
1,Truthful Competitor 6,14,-1154.4524628506724
1,Truthful Competitor 6,15,-1210.9921023795118
1,Truthful Competitor 6,16,-1302.108949966372
1,Truthful Competitor 6,17,-1200.369312751278
1,Truthful Competitor 6,18,-1377.0185599736608
1,Truthful Competitor 6,19,-1470.5616463456922
1,Truthful Competitor 6,20,-1343.4274493383698
1,Truthful Competitor 6,21,-1243.310234626623
1,Truthful Competitor 6,22,-1350.548565075114
1,Truthful Competitor 6,23,-1370.3762034776025
1,Truthful Competitor 6,24,-1395.2697154847442
1,Truthful Competitor 7,0,-44686.922632751535
1,Truthful Competitor 7,1,-9148.824557795202
1,Truthful Competitor 7,2,-4442.375143378369
1,Truthful Competitor 7,3,-4513.390826634973
1,Truthful Competitor 7,4,-4710.58247574503
1,Truthful Competitor 7,5,-4696.612057681844
1,Truthful Competitor 7,6,-4710.24222922332
1,Truthful Competitor 7,7,-4638.04668602772
1,Truthful Competitor 7,8,-4696.0118385125315
1,Truthful Competitor 7,9,-4563.584824657851
1,Truthful Competitor 7,10,-4583.619248200444
1,Truthful Competitor 7,11,-4595.8616234604215
1,Truthful Competitor 7,12,-4610.631064837461
1,Truthful Competitor 7,13,-4596.331294584168
1,Truthful Competitor 7,14,-4492.435869536145
1,Truthful Competitor 7,15,-4649.2775477333835
1,Truthful Competitor 7,16,-4522.574021089571
1,Truthful Competitor 7,17,-4557.931732457417
1,Truthful Competitor 7,18,-4554.566843213871
1,Truthful Competitor 7,19,-4620.087329447349
1,Truthful Competitor 7,20,-4561.441135888743
1,Truthful Competitor 7,21,-4470.015949456089
1,Truthful Competitor 7,22,-4652.3302467750145
1,Truthful Competitor 7,23,-4584.540874661374
1,Truthful Competitor 7,24,-4619.684084015743
1,Truthful Competitor 8,0,-22584.7030087273
1,Truthful Competitor 8,1,-6323.588370213073
1,Truthful Competitor 8,2,-5125.086506320264
1,Truthful Competitor 8,3,-5931.372445232841
1,Truthful Competitor 8,4,-6267.337871670324
1,Truthful Competitor 8,5,-6337.1777323855795
1,Truthful Competitor 8,6,-6401.872185271787
1,Truthful Competitor 8,7,-6396.354489907142
1,Truthful Competitor 8,8,-6359.497720650084
1,Truthful Competitor 8,9,-6282.223267635828
1,Truthful Competitor 8,10,-6309.117105447749
1,Truthful Competitor 8,11,-6318.828583253981
1,Truthful Competitor 8,12,-6372.696107244143
1,Truthful Competitor 8,13,-6381.749970780494
1,Truthful Competitor 8,14,-6232.8361164445005
1,Truthful Competitor 8,15,-6461.099412609076
1,Truthful Competitor 8,16,-6234.038124745013
1,Truthful Competitor 8,17,-6413.395992645744
1,Truthful Competitor 8,18,-6495.128860210558
1,Truthful Competitor 8,19,-6505.989561010369
1,Truthful Competitor 8,20,-6577.455392900491
1,Truthful Competitor 8,21,-6423.213949833542
1,Truthful Competitor 8,22,-6486.949571581962
