Run,Agent,Iteration,Underbid Regret
2,Truthful Competitor 6,6,-2236.044940147336
2,Truthful Competitor 6,7,-2251.7316344102933
2,Truthful Competitor 6,8,-2293.9766841868545
2,Truthful Competitor 6,9,-2226.223447747779
2,Truthful Competitor 6,10,-2256.380933254162
2,Truthful Competitor 6,11,-2190.6369143188494
2,Truthful Competitor 6,12,-2133.1971493330784
2,Truthful Competitor 6,13,-2134.6521113084127
2,Truthful Competitor 6,14,-2182.5691839833657
2,Truthful Competitor 6,15,-2221.231734896735
2,Truthful Competitor 6,16,-2156.1844222029295
2,Truthful Competitor 6,17,-2149.5567890281413
2,Truthful Competitor 6,18,-2156.8203043822828
2,Truthful Competitor 6,19,-2102.8828957801416
2,Truthful Competitor 6,20,-2093.799424789971
2,Truthful Competitor 6,21,-2185.4021010979027
2,Truthful Competitor 6,22,-2306.719286603421
2,Truthful Competitor 6,23,-2159.3980175474107
2,Truthful Competitor 6,24,-2132.3674453980248
