Run,Iteration,Measure,Measure Name
0,0,13923.817998256567,Social Welfare
0,1,26248.490491696328,Social Welfare
0,2,27731.812691238134,Social Welfare
0,3,28040.22812808629,Social Welfare
0,4,27900.036511525443,Social Welfare
0,5,27989.425198644723,Social Welfare
0,6,27707.955052902667,Social Welfare
0,7,27744.372408042833,Social Welfare
0,8,27936.385762076436,Social Welfare
0,9,28039.472349384992,Social Welfare
0,10,27806.614178918288,Social Welfare
0,11,27911.614358550967,Social Welfare
0,12,27838.032979244257,Social Welfare
0,13,28128.200429652043,Social Welfare
0,14,27688.96307756717,Social Welfare
0,15,28013.18279934436,Social Welfare
0,16,27926.607366096527,Social Welfare
0,17,27933.947520238948,Social Welfare
0,18,28022.5209694243,Social Welfare
0,19,27823.79810615261,Social Welfare
0,20,28092.41987193444,Social Welfare
0,21,27866.35492214897,Social Welfare
0,22,27767.128046815065,Social Welfare
0,23,27681.50507622226,Social Welfare
0,24,28032.687313518087,Social Welfare
1,0,8682.69666120323,Social Welfare
1,1,25756.959279414135,Social Welfare
1,2,27322.065218078358,Social Welfare
1,3,27733.252076279954,Social Welfare
1,4,27410.045446380307,Social Welfare
1,5,27715.849705194898,Social Welfare
1,6,27560.548639809334,Social Welfare
1,7,27464.844666857858,Social Welfare
1,8,27564.87623552007,Social Welfare
1,9,27526.414567354856,Social Welfare
1,10,27421.967072856365,Social Welfare
1,11,27009.066330083955,Social Welfare
1,12,27712.973082724853,Social Welfare
1,13,27447.990928984997,Social Welfare
1,14,27316.90135344981,Social Welfare
1,15,27520.269091238853,Social Welfare
1,16,27321.953994997675,Social Welfare
1,17,27361.814125145593,Social Welfare
1,18,27269.67315401383,Social Welfare
1,19,27097.263770543897,Social Welfare
1,20,27009.18506055442,Social Welfare
1,21,27335.56006633488,Social Welfare
1,22,27554.883953961133,Social Welfare
1,23,27326.04293312301,Social Welfare
1,24,27416.08588700322,Social Welfare
2,0,16220.363225002546,Social Welfare
2,1,25750.66729867325,Social Welfare
2,2,27750.36444429083,Social Welfare
2,3,27632.218679877344,Social Welfare
2,4,27719.826598045045,Social Welfare
2,5,27820.420925875118,Social Welfare
2,6,27656.21668440417,Social Welfare
2,7,27707.129020702185,Social Welfare
2,8,27513.125574112943,Social Welfare
2,9,27509.111496663383,Social Welfare
2,10,27538.041489961193,Social Welfare
2,11,27467.143345370314,Social Welfare
2,12,27728.375047080386,Social Welfare
2,13,27666.723201893306,Social Welfare
2,14,27694.575804181855,Social Welfare
2,15,27655.808815861943,Social Welfare
2,16,27684.13323873259,Social Welfare
2,17,27507.335468702062,Social Welfare
2,18,27575.465244638068,Social Welfare
2,19,27440.10452810056,Social Welfare
2,20,27749.67300734662,Social Welfare
2,21,27921.84664546375,Social Welfare
2,22,27675.16118907817,Social Welfare
2,23,27643.913577439984,Social Welfare
2,24,27505.014713874516,Social Welfare
