Run,Agent,Iteration,Total Sales Revenue
2,Truthful Competitor 4,5,3820.0
2,Truthful Competitor 4,6,4020.0
2,Truthful Competitor 4,7,4360.0
2,Truthful Competitor 4,8,4500.0
2,Truthful Competitor 4,9,4000.0
2,Truthful Competitor 4,10,4020.0
2,Truthful Competitor 4,11,4140.0
2,Truthful Competitor 4,12,4180.0
2,Truthful Competitor 4,13,4160.0
2,Truthful Competitor 4,14,4000.0
2,Truthful Competitor 4,15,4420.0
2,Truthful Competitor 4,16,4540.0
2,Truthful Competitor 4,17,3820.0
2,Truthful Competitor 4,18,3680.0
2,Truthful Competitor 4,19,4420.0
2,Truthful Competitor 4,20,3740.0
2,Truthful Competitor 4,21,4020.0
2,Truthful Competitor 4,22,3900.0
2,Truthful Competitor 4,23,4080.0
2,Truthful Competitor 4,24,4080.0
2,Truthful Competitor 5,0,1300.0
2,Truthful Competitor 5,1,4600.0
2,Truthful Competitor 5,2,5260.0
2,Truthful Competitor 5,3,4800.0
2,Truthful Competitor 5,4,5340.0
2,Truthful Competitor 5,5,4660.0
2,Truthful Competitor 5,6,5380.0
2,Truthful Competitor 5,7,5340.0
2,Truthful Competitor 5,8,5100.0
2,Truthful Competitor 5,9,6000.0
2,Truthful Competitor 5,10,4960.0
2,Truthful Competitor 5,11,4560.0
2,Truthful Competitor 5,12,4880.0
2,Truthful Competitor 5,13,4560.0
2,Truthful Competitor 5,14,5680.0
2,Truthful Competitor 5,15,4380.0
2,Truthful Competitor 5,16,5120.0
2,Truthful Competitor 5,17,5060.0
2,Truthful Competitor 5,18,4640.0
2,Truthful Competitor 5,19,5080.0
2,Truthful Competitor 5,20,4900.0
2,Truthful Competitor 5,21,4780.0
2,Truthful Competitor 5,22,4540.0
2,Truthful Competitor 5,23,5200.0
2,Truthful Competitor 5,24,4860.0
2,Truthful Competitor 6,0,760.0
2,Truthful Competitor 6,1,1400.0
2,Truthful Competitor 6,2,960.0
2,Truthful Competitor 6,3,1020.0
2,Truthful Competitor 6,4,1100.0
2,Truthful Competitor 6,5,1140.0
2,Truthful Competitor 6,6,920.0
2,Truthful Competitor 6,7,1040.0
2,Truthful Competitor 6,8,1080.0
2,Truthful Competitor 6,9,880.0
2,Truthful Competitor 6,10,980.0
2,Truthful Competitor 6,11,960.0
2,Truthful Competitor 6,12,1240.0
2,Truthful Competitor 6,13,1060.0
2,Truthful Competitor 6,14,1060.0
2,Truthful Competitor 6,15,900.0
2,Truthful Competitor 6,16,840.0
2,Truthful Competitor 6,17,860.0
2,Truthful Competitor 6,18,940.0
2,Truthful Competitor 6,19,1000.0
2,Truthful Competitor 6,20,1280.0
2,Truthful Competitor 6,21,1140.0
2,Truthful Competitor 6,22,1240.0
2,Truthful Competitor 6,23,1460.0
2,Truthful Competitor 6,24,1220.0
